satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
0.8145929290053351,1.5776912939469385,0.11380938572285176,0.5058307833865805,1.4769973601525006,2.572010516160091,-0.10052917088631763,0,1
1.119831462222761,-0.8561932078172175,-1.342222371461024,-0.40731407151086757,2.4073637451989316,-0.3888008986421099,-0.10052917088631763,0,0
0.0133417793095912,0.6154578862727372,0.11380938572285176,-0.7497433920974106,-0.3837354099403615,2.572010516160091,-0.10052917088631763,1,0
0.5093543957879086,0.3890500256435138,-0.614206492869086,-0.2551232623612929,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
-0.0248130373425871,-0.23357159108685158,-0.614206492869086,-1.9101983118629176,2.4073637451989316,-0.3888008986421099,-0.10052917088631763,0,0
-0.6352901037774392,-0.0637656956149342,-0.614206492869086,0.04925835593785648,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,1
0.5856640290922652,1.5776912939469385,0.8418252643147895,1.3619040848529382,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,1,1
0.0514965959617695,0.1626421650142898,-1.342222371461024,-0.8829103501032884,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.2804254958748393,1.3512834333177146,0.8418252643147895,-0.5595048806604422,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
-1.4365412534731827,-0.8561932078172175,0.11380938572285176,1.266784829134454,1.4769973601525006,2.572010516160091,-0.10052917088631763,1,0
0.1659610459183044,0.8418657469019611,1.5698411429067274,-0.6356002852352296,-1.3141017949867926,2.572010516160091,-0.10052917088631763,0,0
-0.7497545537339739,-1.252406963918359,-1.342222371461024,-0.9970534569654695,-0.3837354099403615,2.572010516160091,-0.10052917088631763,0,1
-0.21558712060347818,-1.6486207200195007,-1.342222371461024,-0.06488475092432454,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
0.3185803125270176,1.1814775378457971,0.8418252643147895,-0.33121866693608026,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
-1.8562442366471437,0.7286618165873492,1.5698411429067274,1.7994526611579653,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,0,1
-1.4365412534731827,0.2758460953289018,1.5698411429067274,0.20144916508743116,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,0
-0.5589804704730826,-1.252406963918359,-1.342222371461024,-0.7877910943848043,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
-1.0168382702992218,-1.309008929075665,0.11380938572285176,-0.711695689810017,-0.3837354099403615,2.572010516160091,-0.10052917088631763,1,0
1.0435218289184045,-0.5165814168733815,-0.614206492869086,-0.6736479875226233,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.3948899458313742,0.6154578862727372,-0.614206492869086,-1.3204589264083157,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
-1.3983864368210046,-0.12036766077224019,1.5698411429067274,-1.3775304798394061,2.4073637451989316,2.572010516160091,-0.10052917088631763,1,0
-0.7497545537339739,-0.8561932078172175,-1.342222371461024,-1.073148861540257,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,1
-1.7799346033427872,0.7286618165873492,1.5698411429067274,1.0765463176974857,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,0,1
-0.36820638721219134,-0.6297853471879936,-1.342222371461024,-1.5487451401326777,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
0.0133417793095912,-0.4033774865587696,0.11380938572285176,0.8672839551168204,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,2,0
0.242270679222661,0.7286618165873492,0.8418252643147895,-0.44536177379826125,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
-0.7115997370817956,-0.912795172974523,1.5698411429067274,0.4868069322428837,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,0,0
-0.6734449204296173,-0.7429892775026056,-0.614206492869086,0.08730605822525014,2.4073637451989316,-0.3888008986421099,-0.10052917088631763,2,0
1.4250699954401869,0.3324480604862078,0.11380938572285176,0.4297353788117932,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
-0.7879093703861523,-0.8561932078172175,-1.342222371461024,-1.396554330983103,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
0.5093543957879086,0.1060401998569838,-0.614206492869086,-0.7497433920974106,-0.3837354099403615,2.572010516160091,-0.10052917088631763,0,0
1.3487603621358308,0.5588559211154311,0.11380938572285176,-0.5214571783730486,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.9672121956140478,0.8984677120592672,0.8418252643147895,0.6960692948235488,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,1,1
-0.5208256538209044,0.5022539559581258,-0.614206492869086,0.8672839551168204,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
1.4632248120923652,-0.9693971381318289,0.11380938572285176,-0.9399819035343789,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
-1.7799346033427872,1.2380795030031027,1.5698411429067274,1.2097132757033635,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,1
0.9290573789618695,0.049438234699677806,0.11380938572285176,-0.1409801554991119,1.4769973601525006,2.572010516160091,-0.10052917088631763,0,0
1.0816766455705826,0.6720598514300432,0.11380938572285176,0.8292362528294267,2.4073637451989316,-0.3888008986421099,-0.10052917088631763,1,1
-0.5589804704730826,-1.422212859390277,-1.342222371461024,-1.1111965638276504,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,1
0.3185803125270176,0.4456519908008198,0.11380938572285176,-0.3692663692234739,-1.3141017949867926,2.572010516160091,-0.10052917088631763,0,0
-0.6734449204296173,-1.309008929075665,-1.342222371461024,-0.9019342012469853,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,1
0.5856640290922652,0.5022539559581258,0.11380938572285176,0.8102124016857299,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
1.1961410955271177,1.1248755726884911,0.8418252643147895,0.7531408482546395,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,1,1
-0.597135287125261,-1.0826010684464409,-0.614206492869086,-0.06488475092432454,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,0,1
0.7764381123531567,1.2946814681604086,-0.614206492869086,1.2858086802781508,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
-1.8180894199949655,0.4456519908008198,1.5698411429067274,1.1716655734159698,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,1
0.1659610459183044,-0.6863873123452996,-0.614206492869086,-0.597552582947836,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
0.43304476248355206,0.5022539559581258,-0.614206492869086,0.220473016231128,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
-0.5589804704730826,-1.5354167897048887,-1.342222371461024,-1.282411224120922,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
-0.13927748729912157,-1.7052226851768066,-0.614206492869086,-1.2253396706898316,-0.3837354099403615,2.572010516160091,-0.10052917088631763,0,0
0.6619736623966218,1.2946814681604086,-0.614206492869086,0.9624032108353046,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
-0.25374193725565647,-0.45997945171607557,-0.614206492869086,1.2287371268470604,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
0.6619736623966218,-0.8561932078172175,0.8418252643147895,-0.7687672432411075,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.8145929290053351,0.8418657469019611,0.8418252643147895,1.1145940199848794,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,1,1
1.0435218289184045,1.4078853984750206,-0.614206492869086,1.019474764266395,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.3948899458313742,0.2192441301715958,-0.614206492869086,-0.23609941121759606,-0.3837354099403615,2.572010516160091,-0.10052917088631763,0,0
-0.06296785399476497,-0.34677552140146356,-0.614206492869086,0.5629023368176711,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
-1.5510057034297173,0.5588559211154311,1.5698411429067274,1.0765463176974857,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,0
-0.10112267064694327,0.2758460953289018,-0.614206492869086,0.6580215925361552,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
0.547509212440087,-0.34677552140146356,-0.614206492869086,-0.8068149455285011,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.8909025623096917,0.6720598514300432,0.11380938572285176,-0.08390860206802138,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
-0.7115997370817956,-1.365610894232971,-1.342222371461024,-1.168268117258741,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,1
1.2724507288314741,1.2946814681604086,-0.614206492869086,0.9243555085479109,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
1.5013796287445436,0.3890500256435138,-1.342222371461024,1.3238563825655445,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
-0.7497545537339739,-1.422212859390277,-1.342222371461024,-0.9590057546780758,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,1
-0.7497545537339739,-0.9693971381318289,-1.342222371461024,-0.9780296058217727,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
1.3869151787880087,-0.6863873123452996,0.11380938572285176,0.23949686737482484,-1.3141017949867926,2.572010516160091,-0.10052917088631763,0,0
-0.6734449204296173,-1.4788148245475827,-1.342222371461024,-1.1302204149713473,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,2,1
0.43304476248355206,-0.45997945171607557,-0.614206492869086,1.3809279359966349,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
1.5776892620489003,1.3512834333177146,0.11380938572285176,-0.00781319749323403,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.9672121956140478,-0.17696962592954618,0.11380938572285176,-0.9780296058217727,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
0.1278062292661261,1.2946814681604086,0.8418252643147895,0.5819261879613679,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
-1.2839219868644698,-1.025999103289135,0.11380938572285176,0.44875922995549006,0.5466309751060695,2.572010516160091,-0.10052917088631763,0,0
-0.29189675390783476,-0.912795172974523,0.11380938572285176,1.2097132757033635,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
1.1961410955271177,0.9550696772165732,0.8418252643147895,1.133617871128576,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,1,1
0.2041158625704827,1.0116716423738792,-1.342222371461024,0.7531408482546395,-0.3837354099403615,2.572010516160091,-0.10052917088631763,2,0
-0.9786834536470435,-0.6863873123452996,-1.342222371461024,1.4760471917151192,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,1
-0.21558712060347818,1.4078853984750206,-0.614206492869086,-0.33121866693608026,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
-1.4365412534731827,-1.0826010684464409,-0.614206492869086,-1.0160773081091663,0.5466309751060695,-0.3888008986421099,9.94736145920113,1,0
-1.7799346033427872,0.9550696772165732,1.5698411429067274,2.0277388748823273,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,0,1
-0.21558712060347818,-0.2901735562441576,0.11380938572285176,0.14437761165634067,-0.3837354099403615,2.572010516160091,-0.10052917088631763,1,0
0.3185803125270176,1.1248755726884911,0.11380938572285176,0.5058307833865805,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
-0.5589804704730826,-1.309008929075665,-1.342222371461024,-0.9019342012469853,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,1
-0.25374193725565647,-0.6863873123452996,0.8418252643147895,-0.5214571783730486,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.8909025623096917,1.4078853984750206,-0.614206492869086,0.8482601039731236,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
1.4632248120923652,0.5588559211154311,0.11380938572285176,1.3619040848529382,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.8527477456575133,1.3512834333177146,0.8418252643147895,-1.4916735867015871,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
-1.0549930869514001,-0.912795172974523,-0.614206492869086,2.0277388748823273,0.5466309751060695,2.572010516160091,-0.10052917088631763,1,1
-0.33005157056001305,0.049438234699677806,0.11380938572285176,0.7911885505420331,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
0.35673512917919586,0.6154578862727372,0.11380938572285176,-0.1409801554991119,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
-0.7115997370817956,0.3324480604862078,-1.342222371461024,0.04925835593785648,2.4073637451989316,2.572010516160091,-0.10052917088631763,1,0
-1.5128508867775392,0.6720598514300432,0.11380938572285176,0.5438784856739742,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,1,0
-0.48267083716872605,-0.8561932078172175,-1.342222371461024,-1.2633873729772251,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
0.7382832957009784,0.8418657469019611,0.8418252643147895,1.2097132757033635,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,0,1
0.5093543957879086,-0.2901735562441576,-0.614206492869086,1.1716655734159698,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.2804254958748393,1.4644873636323266,-0.614206492869086,1.5331187451462096,-1.3141017949867926,2.572010516160091,-0.10052917088631763,1,0
-1.7799346033427872,1.1814775378457971,2.297857021498665,1.7804288100142684,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,1
0.9672121956140478,1.0116716423738792,-0.614206492869086,-0.1409801554991119,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.3948899458313742,0.049438234699677806,-0.614206492869086,1.038498615410092,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
1.4250699954401869,-0.7429892775026056,0.11380938572285176,0.6199738902487616,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
1.5776892620489003,1.2946814681604086,0.11380938572285176,-1.9101983118629176,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,1,0
0.2041158625704827,0.4456519908008198,0.11380938572285176,0.7721646993983362,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
-0.597135287125261,-1.365610894232971,-1.342222371461024,-1.396554330983103,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
1.0816766455705826,1.4078853984750206,0.8418252643147895,1.266784829134454,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,0,1
0.2804254958748393,-0.4033774865587696,0.11380938572285176,0.4107115276680964,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
-0.48267083716872605,-1.1392030336037469,-1.342222371461024,-1.8531267584318272,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.6238188457444436,-0.7429892775026056,0.11380938572285176,-0.48340947608565493,0.5466309751060695,2.572010516160091,-0.10052917088631763,0,0
1.1961410955271177,-0.912795172974523,-0.614206492869086,1.019474764266395,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.1278062292661261,-1.1958049987610528,-0.614206492869086,-0.8829103501032884,-0.3837354099403615,2.572010516160091,-0.10052917088631763,0,0
-0.5589804704730826,-0.23357159108685158,-0.614206492869086,-0.1029324532117182,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
0.8145929290053351,-0.6297853471879936,0.11380938572285176,-1.2633873729772251,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
-0.10112267064694327,0.5022539559581258,0.11380938572285176,1.0955701688411825,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
0.6619736623966218,0.8418657469019611,0.11380938572285176,-0.17902785778650554,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.8527477456575133,0.7286618165873492,0.11380938572285176,1.1716655734159698,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,0,1
0.0514965959617695,-0.4033774865587696,0.8418252643147895,-0.7877910943848043,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
1.2724507288314741,1.4078853984750206,0.8418252643147895,0.5819261879613679,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,0,1
1.2724507288314741,0.9550696772165732,0.8418252643147895,0.2775445696622185,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,1,1
-0.10112267064694327,-0.5731833820306875,0.8418252643147895,0.44875922995549006,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.547509212440087,0.3890500256435138,0.8418252643147895,1.0955701688411825,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
0.1278062292661261,1.4078853984750206,-0.614206492869086,-1.2443635218335283,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.8909025623096917,0.7852637817446552,-0.614206492869086,0.14437761165634067,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.9290573789618695,1.0682736075311852,0.8418252643147895,0.5629023368176711,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,1,1
-0.48267083716872605,-1.4788148245475827,-1.342222371461024,-1.3775304798394061,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
1.1961410955271177,-0.4033774865587696,0.8418252643147895,-0.1409801554991119,2.4073637451989316,-0.3888008986421099,-0.10052917088631763,1,1
-0.7115997370817956,-1.422212859390277,-1.342222371461024,-1.3585066286957095,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
-1.3983864368210046,-0.6297853471879936,-0.614206492869086,-0.5595048806604422,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
0.0133417793095912,0.2192441301715958,-0.614206492869086,0.334616123093309,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.5093543957879086,-0.5731833820306875,-0.614206492869086,1.0575224665537888,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
1.119831462222761,1.0116716423738792,0.11380938572285176,-0.7497433920974106,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
0.8909025623096917,-0.23357159108685158,0.8418252643147895,0.5248546345302774,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
-0.13927748729912157,1.4644873636323266,-0.614206492869086,0.2775445696622185,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
0.2041158625704827,1.1814775378457971,-0.614206492869086,0.6389977413924584,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,2,0
1.0053670122662262,1.1814775378457971,0.8418252643147895,0.6389977413924584,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,0,1
-0.5208256538209044,-1.1958049987610528,-1.342222371461024,-1.282411224120922,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,1
1.3106055454836525,-1.1958049987610528,0.8418252643147895,0.220473016231128,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.7382832957009784,0.2758460953289018,-0.614206492869086,0.3155922719496122,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
-0.5208256538209044,-1.252406963918359,-1.342222371461024,-1.3394827775520126,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
1.119831462222761,-1.1958049987610528,0.11380938572285176,0.5819261879613679,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
-1.7799346033427872,1.3512834333177146,1.5698411429067274,1.8184765123016622,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,1
0.6238188457444436,0.7286618165873492,0.8418252643147895,-1.282411224120922,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
1.2724507288314741,0.049438234699677806,-0.614206492869086,-0.9019342012469853,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.6238188457444436,-0.12036766077224019,0.8418252643147895,-1.282411224120922,-1.3141017949867926,-0.3888008986421099,9.94736145920113,0,0
0.6619736623966218,-0.12036766077224019,0.11380938572285176,-1.1111965638276504,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,2,0
-1.2839219868644698,-1.252406963918359,0.8418252643147895,-0.5404810295167455,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,0
-0.10112267064694327,-0.8561932078172175,-0.614206492869086,1.2097132757033635,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
-0.7879093703861523,-1.1958049987610528,-1.342222371461024,-1.4346020332704967,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,1
1.4250699954401869,-1.0826010684464409,0.11380938572285176,-0.7687672432411075,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
-0.21558712060347818,-0.007163730457628193,-0.614206492869086,0.9624032108353046,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.8145929290053351,-0.6297853471879936,0.8418252643147895,-2.0243414187250988,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,0,0
0.8145929290053351,1.0682736075311852,-0.614206492869086,0.44875922995549006,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
-0.9023738203426869,0.7286618165873492,0.11380938572285176,-1.510697437845284,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,0,0
1.0435218289184045,0.5022539559581258,0.11380938572285176,-0.7307195409537138,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,0,0
0.7001284790488002,-0.8561932078172175,0.8418252643147895,-1.2063158195461348,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,0,0
0.5856640290922652,0.1060401998569838,0.8418252643147895,0.5248546345302774,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
0.0896514126139478,-0.912795172974523,0.11380938572285176,-1.2253396706898316,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
-0.597135287125261,-1.025999103289135,-1.342222371461024,-0.8829103501032884,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,1
1.0816766455705826,1.1814775378457971,0.8418252643147895,0.7341169971109426,1.4769973601525006,2.572010516160091,-0.10052917088631763,1,1
-1.8180894199949655,0.7286618165873492,1.5698411429067274,1.7994526611579653,1.4769973601525006,-0.3888008986421099,-0.10052917088631763,2,1
1.3869151787880087,0.1626421650142898,0.8418252643147895,0.6770454436798521,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
1.2724507288314741,-0.912795172974523,0.11380938572285176,1.2858086802781508,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
1.3869151787880087,1.0116716423738792,-1.342222371461024,1.152641722272273,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
-0.33005157056001305,-0.912795172974523,0.11380938572285176,1.0955701688411825,2.4073637451989316,-0.3888008986421099,-0.10052917088631763,1,0
0.7382832957009784,1.1814775378457971,0.8418252643147895,-0.38829022036717076,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,0,0
-1.7799346033427872,0.5022539559581258,1.5698411429067274,1.95164347030754,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,1
0.0133417793095912,0.049438234699677806,-0.614206492869086,-0.711695689810017,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
0.0514965959617695,1.2946814681604086,0.8418252643147895,0.9814270619790014,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
-0.5589804704730826,-0.8561932078172175,-1.342222371461024,-0.825838796672198,-0.3837354099403615,2.572010516160091,-0.10052917088631763,1,1
-0.21558712060347818,-1.9316305458060303,1.5698411429067274,-0.6356002852352296,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
-0.36820638721219134,0.049438234699677806,0.8418252643147895,-0.9590057546780758,2.4073637451989316,-0.3888008986421099,-0.10052917088631763,0,0
-0.8260641870383305,-1.1958049987610528,-1.342222371461024,-0.9019342012469853,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
0.7764381123531567,0.8418657469019611,-0.614206492869086,-0.23609941121759606,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
-0.597135287125261,-1.252406963918359,-1.342222371461024,-1.4155781821267999,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,2,1
-1.8180894199949655,1.0116716423738792,2.297857021498665,1.6662857031520875,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,1,1
-0.5589804704730826,-1.365610894232971,-1.342222371461024,-0.8638864989595917,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,1
0.3948899458313742,-1.365610894232971,0.11380938572285176,0.9243555085479109,0.5466309751060695,-0.3888008986421099,-0.10052917088631763,2,0
-1.5510057034297173,-1.7618246503341126,0.11380938572285176,0.5629023368176711,-0.3837354099403615,2.572010516160091,-0.10052917088631763,0,0
-0.36820638721219134,0.2758460953289018,-0.614206492869086,-0.1029324532117182,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,0,0
1.2342959121792958,0.7286618165873492,0.8418252643147895,-0.7687672432411075,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,0,0
0.8909025623096917,-0.12036766077224019,0.11380938572285176,0.3155922719496122,-1.3141017949867926,2.572010516160091,-0.10052917088631763,0,0
0.6619736623966218,-0.17696962592954618,-1.342222371461024,1.038498615410092,-1.3141017949867926,2.572010516160091,-0.10052917088631763,1,0
-1.3983864368210046,1.0116716423738792,-1.342222371461024,0.6960692948235488,-1.3141017949867926,-0.3888008986421099,-0.10052917088631763,1,0
0.7001284790488002,0.9550696772165732,0.11380938572285176,-0.40731407151086757,-0.3837354099403615,-0.3888008986421099,-0.10052917088631763,1,0
